c,i,id,l1_c,l1_i,language,type,code,l2_sim_cc_5,l2_sim_cc_10,l2_sim_cc_25,l2_sim_cc_50,l2_sim_cc_75,l2_sim_cc_100,l1_sim_cc_5,l1_sim_cc_10,l1_sim_cc_25,l1_sim_cc_50,l1_sim_cc_75,l1_sim_cc_100,l2_sim_wiki_5,l2_sim_wiki_10,l2_sim_wiki_25,l2_sim_wiki_50,l2_sim_wiki_75,l2_sim_wiki_100
should,have,person_1543,dovrebbe,hanno,Italian,RV,it,0.5173752307891846,0.5168384313583374,0.5110601782798767,0.4851188957691193,0.468003362417221,0.4537912607192993,0.4973685741424561,0.4735884666442871,0.4514244198799133,0.4462618827819824,0.4401567876338959,0.43132629990577703,0.3554772734642029,0.33674222230911255,0.30325794219970703,0.30091866850852966,0.28519541025161743,0.2799927890300751
bridge,connection,person_1611,ponte,connessione,Italian,RN,it,0.2208748161792755,0.1937758177518845,0.18449175357818606,0.17094111442565918,0.1651708483695984,0.15935388207435608,0.223684623837471,0.21432314813137052,0.19786912202835086,0.19957196712493894,0.19439247250556946,0.18982762098312375,0.12295012176036835,0.0940026342868805,0.08903869986534119,0.09328856319189072,0.08840607106685638,0.08385413885116577
bring,being,person_579,portare,essendo,Italian,RV,it,0.21620365977287287,0.20055803656578064,0.19233757257461548,0.17455311119556427,0.16625943779945376,0.16045649349689484,0.2679913341999054,0.2693361639976501,0.27272093296051025,0.2763985097408295,0.2835844159126282,0.281882643699646,0.13679975271224976,0.11761690676212311,0.06998150050640106,0.05753558129072189,0.0512019544839859,0.04704330861568451
watching,seeing,person_2076,guardando,vedendo,Italian,RV,it,0.5074092149734497,0.5076367855072021,0.4667988419532776,0.42195695638656616,0.3970878720283508,0.38389989733695984,0.7447258234024048,0.6617842316627502,0.6024134159088135,0.5763217210769653,0.5575417280197144,0.5487821102142334,0.4710071384906769,0.40727850794792175,0.3386145532131195,0.31578880548477173,0.30660712718963623,0.2990327477455139
request,wish,person_2076,richiesta,desiderio,Italian,RN,it,0.29805684089660645,0.2692820727825165,0.2267350107431412,0.2128186821937561,0.20906975865364075,0.1973219215869904,0.26702046394348145,0.2371497452259064,0.2359009385108948,0.2426866292953491,0.2342199385166168,0.2318696081638336,0.28571492433547974,0.23276017606258392,0.2173931896686554,0.19062399864196777,0.18481546640396118,0.1778639256954193
western,west,person_2076,western,west,Italian,RJ,it,0.6074503660202026,0.572975754737854,0.5422174930572511,0.5169321894645691,0.4839955270290375,0.4702720940113068,0.5169056653976439,0.4955708384513855,0.42672422528266907,0.3918694257736206,0.3720722794532776,0.3622425496578217,0.6081991195678711,0.6605372428894043,0.5872414112091064,0.4923514723777771,0.4526442885398865,0.4287479519844055
taken,done,person_2076,preso,fatto,Italian,RV,it,0.3179784417152405,0.29432448744773865,0.2780510187149048,0.2877863347530365,0.2757081389427185,0.2727247476577759,0.5005301237106323,0.4683052897453308,0.478127121925354,0.4771196246147156,0.4690487384796143,0.4594321250915527,0.24494041502475739,0.26504653692245483,0.20462536811828613,0.18376067280769348,0.1790638118982315,0.1746087223291397
advertisement,advice,person_1751,annuncio,consiglio,Italian,RN,it,0.133160799741745,0.11308028548955915,0.10609446465969086,0.09851522743701936,0.09528425335884094,0.09499914944171907,0.21622449159622192,0.1995207369327545,0.20192424952983856,0.1996646225452423,0.1966676115989685,0.18947231769561768,0.07731835544109344,0.08262993395328522,0.0764191597700119,0.0842585563659668,0.08680340647697449,0.0871223658323288
innovations,discoveries,person_1320,innovazioni,scoperte,Italian,RN,it,0.4844487309455872,0.446075975894928,0.4094392657279968,0.3698907792568207,0.33511781692504883,0.3227236270904541,0.4717479646205902,0.4722706079483032,0.4679262042045593,0.4538435935974121,0.4349384307861328,0.43351006507873535,0.41096073389053345,0.35459765791893005,0.31752145290374756,0.2847144603729248,0.2611079216003418,0.24632401764392853
get,have,person_1751,ottenere,hanno,Italian,RV,it,0.4519150257110596,0.4776559770107269,0.4321019351482392,0.4111254811286926,0.4047117829322815,0.3916256427764893,0.3332310914993286,0.3055853247642517,0.31986963748931885,0.31460535526275635,0.31325584650039673,0.31026148796081543,0.3335679769515991,0.30256372690200806,0.29820626974105835,0.2823261022567749,0.2938993275165558,0.2941415309906006
related,relative,person_2579,correlati,relativo,Italian,RJ,it,0.2041565328836441,0.20622533559799194,0.20643676817417145,0.20639970898628235,0.1883569061756134,0.180255264043808,0.4088449478149414,0.3416382074356079,0.29259392619133,0.2706202268600464,0.2573654055595398,0.2558785676956177,0.14587606489658356,0.14507319033145905,0.14232251048088074,0.131687194108963,0.13131973147392273,0.13511916995048523
time,period,person_1759,tempo,periodo,Italian,RN,it,0.5168081521987915,0.4491288661956787,0.4077922403812408,0.3943488001823425,0.3792393207550049,0.3704292476177216,0.5080826282501221,0.4710298180580139,0.4659889042377472,0.43031489849090576,0.4184562861919403,0.4130935072898865,0.3884636163711548,0.37820708751678467,0.2791440486907959,0.24454069137573242,0.22249488532543182,0.21727898716926575
interesting,interested,person_1759,interessante,interessati,Italian,RJ,it,0.35925200581550604,0.32605600357055664,0.3245919942855835,0.31874293088912964,0.3069360852241516,0.3035929799079895,0.3083665668964386,0.28650346398353577,0.26837795972824097,0.2580181062221527,0.24629539251327515,0.2423902153968811,0.27432960271835327,0.2506020963191986,0.23283939063549042,0.2278376668691635,0.2167300432920456,0.21423563361167908
holiday,journey,person_1759,vacanza,viaggio,Italian,RN,it,0.18570217490196228,0.1818519234657288,0.1663115918636322,0.16196224093437195,0.15775084495544436,0.15188303589820862,0.4378305077552795,0.3880867660045624,0.3588282465934753,0.3354150056838989,0.32178211212158203,0.3148525953292847,0.12073148787021637,0.12816137075424194,0.13314099609851837,0.12936627864837646,0.12528476119041443,0.12338753044605255
amusing,amused,person_1759,divertente,divertita,Italian,RJ,it,0.519607424736023,0.5121842622756958,0.4733637571334839,0.4377555251121521,0.4226368069648743,0.41151607036590576,0.4475983679294586,0.4143726229667664,0.39791491627693176,0.3672066926956177,0.3625495433807373,0.3592785596847534,0.44198155403137207,0.399931401014328,0.35445326566696167,0.3587883710861206,0.34196144342422485,0.33699509501457214
happy,glad,person_1759,felice,contento,Italian,RJ,it,0.6045365333557129,0.5932890176773071,0.5082737207412721,0.4629261493682861,0.44313696026802063,0.42929548025131226,0.7242337465286255,0.659030556678772,0.5753341317176819,0.5311861038208008,0.5021204948425293,0.4894363582134247,0.7168613076210022,0.6622292399406433,0.5970712900161743,0.5445187091827393,0.5153385996818542,0.49870187044143677
opportunity,possibility,person_1759,opportunità,possibilità,Italian,RN,it,0.32255256175994873,0.3143237829208374,0.2893093824386597,0.27906933426856995,0.2690611183643341,0.2599550485610962,0.5328052043914795,0.5584155321121216,0.4905757904052734,0.464836061000824,0.4553419649600983,0.4484891295433045,0.2740115225315094,0.2310687005519867,0.19683139026165009,0.17940697073936462,0.17116886377334595,0.1580011546611786
seeing,meeting,person_1759,vedendo,incontrare,Italian,RV,it,0.21573147177696228,0.20063084363937375,0.19466470181941986,0.19000828266143802,0.17910321056842804,0.1713240146636963,0.3150840401649475,0.3165649175643921,0.3173840045928955,0.3249392509460449,0.3188631534576416,0.3130782246589661,0.059754908084869385,0.04981968551874161,0.04611239582300186,0.04886430501937866,0.042825356125831604,0.04188448190689087
fun,funny,person_1892,divertente,divertente,Italian,RJ,it,0.4516185522079468,0.4157603979110718,0.39352235198020935,0.3844214975833893,0.3734322190284729,0.3746376037597656,0.8082370758056641,0.756266713142395,0.6972343921661377,0.651847243309021,0.6263870000839233,0.6082189679145813,0.5115777254104614,0.46716076135635376,0.4319695234298706,0.4079696536064148,0.39870208501815796,0.3942002058029175
wasting,leaving,person_1892,sprecare,lasciando,Italian,RV,it,0.2838423550128937,0.2512519955635071,0.2407345920801163,0.23567762970924375,0.2389027327299118,0.24264231324195865,0.3049295246601105,0.3097001910209656,0.3178955316543579,0.3092231452465057,0.3067702651023865,0.3028634786605835,0.21956516802310944,0.1898723989725113,0.18147876858711243,0.17888638377189636,0.18259485065937042,0.18025611340999603
had,spent,person_2076,aveva,trascorso,Italian,RV,it,0.3048818111419678,0.29782530665397644,0.2719617486000061,0.2682050466537476,0.27335262298583984,0.27408504486083984,0.32721132040023804,0.3252352476119995,0.3059684634208679,0.2917959690093994,0.2898934483528137,0.2844831943511963,0.08043169975280762,0.10227087140083313,0.09705567359924316,0.1184287965297699,0.12421904504299164,0.12433818727731705
fun,funny,person_1892,divertente,divertente,Italian,RJ,it,0.4516185522079468,0.4157603979110718,0.39352235198020935,0.3844214975833893,0.3734322190284729,0.3746376037597656,0.8082370758056641,0.756266713142395,0.6972343921661377,0.651847243309021,0.6263870000839233,0.6082189679145813,0.5115777254104614,0.46716076135635376,0.4319695234298706,0.4079696536064148,0.39870208501815796,0.3942002058029175
take,make,person_1032,prendere,rendere,Italian,RV,it,0.3531258106231689,0.35922625660896296,0.39363455772399897,0.36793407797813416,0.34960466623306274,0.34155648946762085,0.33778613805770874,0.31293749809265137,0.3205033540725708,0.3260649442672729,0.3348532319068909,0.3417728543281555,0.17566019296646118,0.23826652765274048,0.25724589824676514,0.26032668352127075,0.2592028081417084,0.2563211917877197
check,control,person_1032,verifica,controllare,Italian,RV,it,0.12824320793151855,0.12387073040008545,0.12257994711399077,0.11658641695976255,0.10528791695833206,0.10177408903837204,0.4543168246746063,0.3938195705413817,0.3750779628753662,0.35813784599304205,0.347224235534668,0.3441241383552551,0.11275480687618256,0.10409481823444366,0.0809754729270935,0.07460151612758636,0.07000863552093506,0.0678800567984581
still,already,person_1320,ancora,già,Italian,RY,it,0.4133119285106659,0.3976236283779144,0.4005829393863678,0.4076091647148132,0.3978939652442932,0.3878087401390076,0.6594239473342896,0.6025019884109497,0.5688496828079224,0.5471450090408325,0.5341242551803589,0.5251163244247437,0.37281620502471924,0.3407566249370575,0.36608630418777466,0.3238154649734497,0.30402275919914246,0.2897284924983978
opportunity,possibility,person_2622,opportunità,possibilità,Italian,RN,it,0.32255256175994873,0.3143237829208374,0.2893093824386597,0.27906933426856995,0.2690611183643341,0.2599550485610962,0.5328052043914795,0.5584155321121216,0.4905757904052734,0.464836061000824,0.4553419649600983,0.4484891295433045,0.2740115225315094,0.2310687005519867,0.19683139026165009,0.17940697073936462,0.17116886377334595,0.1580011546611786
spend,stay,person_926,trascorrere,soggiornare,Italian,RV,it,0.2715298533439636,0.2641800045967102,0.2443130612373352,0.22257636487483975,0.213092178106308,0.2059177458286285,0.4942330121994018,0.4559540748596192,0.41742774844169617,0.4054881930351257,0.3967618942260742,0.3990915417671204,0.2345665991306305,0.21845868229866028,0.18599992990493774,0.1886279582977295,0.19104823470115662,0.1942066252231598
going,coming,person_1320,andando,arrivando,Italian,RV,it,0.6066758632659912,0.5071319937705994,0.4564235806465149,0.43560636043548573,0.413415789604187,0.40359675884246826,0.5601635575294495,0.5671566128730774,0.5522164106369019,0.5353248119354248,0.5292344689369202,0.5257977247238159,0.5785184502601624,0.4990563988685608,0.4213336706161499,0.3843993544578552,0.37632477283477783,0.36471983790397644
frankly,truly,person_1320,francamente,veramente,Italian,RY,it,0.4292968511581421,0.4359380006790161,0.4201799333095551,0.3964301943778992,0.3944805860519409,0.3902092278003693,0.5544997453689575,0.5339717864990234,0.5280325412750244,0.5303208827972412,0.5204295516014099,0.5081713199615479,0.46498262882232666,0.46468719840049744,0.454093873500824,0.41512081027030945,0.3971211910247803,0.3852677345275879
arrived,entered,person_1320,arrivati,entrato,Italian,RV,it,0.3344174325466156,0.3266010582447052,0.2997801899909973,0.3109934329986572,0.325234055519104,0.3302541375160217,0.4163758158683777,0.3934243321418762,0.39992713928222656,0.3687700033187866,0.3561447560787201,0.3479331731796265,0.29570549726486206,0.2869158387184143,0.30081361532211304,0.28698065876960754,0.2772428095340729,0.27369022369384766
advertised,written,person_1320,pubblicizzato,scritto,Italian,RV,it,0.17984598875045776,0.16357091069221494,0.1577192395925522,0.17105969786643982,0.17626921832561493,0.17466770112514496,0.3233329057693481,0.32898086309432983,0.32017526030540466,0.32582932710647583,0.3217962384223938,0.32437801361083984,0.13533249497413635,0.13085682690143585,0.1270727962255478,0.12062926590442657,0.11585034430027008,0.11870144307613373
early,before,person_1320,presto,prima,Italian,RY,it,0.3769180774688721,0.33626872301101685,0.2954825162887573,0.2827088832855225,0.26920005679130554,0.2707998752593994,0.31107237935066223,0.3090791702270508,0.27686822414398193,0.2736172080039978,0.2788935899734497,0.285861074924469,0.37970834970474243,0.40056949853897095,0.36091405153274536,0.3275021016597748,0.298867791891098,0.2801704406738281
made,taken,person_1320,fatto,preso,Italian,RV,it,0.2986034154891968,0.2947926521301269,0.271310031414032,0.2759836316108704,0.2809355556964874,0.2843556404113769,0.5005301237106323,0.4683052897453308,0.478127121925354,0.4771196246147156,0.4690487384796143,0.4594321250915527,0.15006431937217712,0.15699616074562073,0.16793689131736755,0.17817528545856476,0.17574286460876465,0.17720164358615875
labour,work,person_1320,manodopera,lavoro,Italian,RN,it,0.2644765973091125,0.2483687698841095,0.2266293466091156,0.2106671929359436,0.20861324667930606,0.2048854231834412,0.3088974058628082,0.3264674544334412,0.3298482894897461,0.3123149871826172,0.3022948205471039,0.2964001297950745,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
advances,searches,person_1320,anticipi,ricerche,Italian,RN,it,0.1278177946805954,0.11381062120199205,0.10536869615316392,0.0966571643948555,0.09542140364646913,0.09449443221092224,0.11713490635156633,0.1356162577867508,0.1647363305091858,0.17356887459754944,0.1763198971748352,0.17993715405464172,0.07363730669021606,0.059517793357372284,0.06863167136907578,0.06823863089084625,0.06458547711372375,0.06468372046947479
live,stay,person_1320,vivere,soggiornare,Italian,RV,it,0.2525222897529602,0.2336800694465637,0.22364382445812225,0.21116244792938232,0.19425436854362488,0.18748676776885986,0.4578211903572082,0.4042863845825195,0.3734374642372131,0.3818754851818085,0.3792327046394348,0.3761318027973175,0.26756489276885986,0.24035224318504333,0.20343171060085297,0.1987881064414978,0.19388632476329803,0.18580296635627747
complain,reply,person_1032,lamentarsi,rispondere,Italian,RV,it,0.24811333417892456,0.2323387861251831,0.22178183495998385,0.19792945683002472,0.1867528259754181,0.1826579123735428,0.3996415138244629,0.3994934558868408,0.3822633624076843,0.3804126977920532,0.3786437511444092,0.3813972473144531,0.1719180941581726,0.16828285157680511,0.1442750096321106,0.14635533094406128,0.14604076743125916,0.1488477736711502
imagine,wish,person_2076,immaginare,auguro,Italian,RV,it,0.417811930179596,0.4032689929008484,0.4315952062606812,0.4161611199378967,0.4041219353675842,0.3956599831581116,0.3325396180152893,0.3200066089630127,0.3153744637966156,0.3169529438018799,0.310184508562088,0.315070241689682,0.22090405225753784,0.23366548120975494,0.24229344725608826,0.23908355832099915,0.2367647886276245,0.2476215958595276
complain,reply,person_1032,lamentarsi,rispondere,Italian,RV,it,0.24811333417892456,0.2323387861251831,0.22178183495998385,0.19792945683002472,0.1867528259754181,0.1826579123735428,0.3996415138244629,0.3994934558868408,0.3822633624076843,0.3804126977920532,0.3786437511444092,0.3813972473144531,0.1719180941581726,0.16828285157680511,0.1442750096321106,0.14635533094406128,0.14604076743125916,0.1488477736711502
sometimes,sometime,person_1032,talvolta,prendendoli,Italian,RY,it,0.23741957545280454,0.2273469865322113,0.20734506845474246,0.19785401225090027,0.19740471243858335,0.18549595773220065,0.2707543969154358,0.2668002545833588,0.27000200748443604,0.2726646065711975,0.27526193857192993,0.27477097511291504,0.04274457320570946,0.048438817262649536,0.06039949506521225,0.058449871838092804,0.058946263045072556,0.06038159504532814
