c,i,id,l1_c,l1_i,language,type,code,l2_sim_cc_5,l2_sim_cc_10,l2_sim_cc_25,l2_sim_cc_50,l2_sim_cc_75,l2_sim_cc_100
resolved,solved,person_1975,επιλυθεί,λυθεί,Greek,RV,el,0.6513097882270813,0.575415849685669,0.4968850016593933,0.4756595492362976,0.4529074430465698,0.4370684325695038
take,go,person_1975,λάβει,πάει,Greek,RV,el,0.32543060183525085,0.3283446431159973,0.33007049560546875,0.32166290283203125,0.30836939811706543,0.30091965198516846
left,let,person_1975,άφησε,αφήσει,Greek,RV,el,0.1981087327003479,0.20265205204486847,0.17952992022037506,0.17030566930770874,0.16867950558662415,0.16693958640098572
said,told,person_1975,είπε,είπε,Greek,RV,el,0.49028801918029785,0.46677109599113464,0.44878971576690674,0.4427495002746582,0.4285992383956909,0.42002296447753906
is,does,person_1975,είναι,κάνει,Greek,RV,el,0.3409162163734436,0.3439808487892151,0.33262899518013,0.3150063157081604,0.30822131037712097,0.3092838525772095
staff,stuff,person_1975,προσωπικό,πράγματα,Greek,RN,el,0.07736600190401077,0.07714606821537018,0.07467591762542725,0.0628364160656929,0.06428160518407822,0.060411445796489716
performing,playing,person_1975,εκτέλεση,παίζοντας,Greek,RV,el,0.3528404235839844,0.3033810555934906,0.28060615062713623,0.2647441625595093,0.2669540345668793,0.25447049736976624
went,came,person_1975,πήγε,ήρθε,Greek,RV,el,0.7321411371231079,0.6577076315879822,0.6109225749969482,0.5761339664459229,0.551633358001709,0.5327784419059753
staged,presented,person_1975,οργάνωσαν,παρουσιάζονται,Greek,RV,el,0.31299299001693726,0.2745838165283203,0.2628118097782135,0.24817264080047607,0.24146541953086853,0.24244308471679688
telling,saying,person_2262,λέγοντας,λέγοντας,Greek,RV,el,0.5766275525093079,0.5618065595626831,0.5145788192749023,0.48134586215019226,0.4656681418418884,0.4603990316390991
resolved,solve,person_1975,επιλυθεί,λύσει,Greek,RV,el,0.5010695457458496,0.47697877883911133,0.39811253547668457,0.37939637899398804,0.3714029788970947,0.36051642894744873
gone,come,person_1961,φύγει,έρχονται,Greek,RV,el,0.4241188168525696,0.40376728773117065,0.39825373888015747,0.36414822936058044,0.34450778365135193,0.3359982967376709
up,about,person_2699,επάνω,περίπου,Greek,RY,el,0.20974700152873993,0.2049543857574463,0.19809094071388245,0.18814250826835632,0.17810314893722534,0.16913506388664246
trip,travel,person_1576,viaggio,viaggio,Italian,RN,it,0.4664924144744873,0.4337632656097412,0.4204699695110321,0.3999059200286865,0.410950243473053,0.4100133180618286
irritable,nervous,person_1576,irritabile,nervoso,Italian,RJ,it,0.3811662495136261,0.38691800832748413,0.395546555519104,0.3890037536621094,0.39150524139404297,0.3786010146141052
angry,hungry,person_1576,arrabbiato,affamati,Italian,RJ,it,0.34797656536102295,0.33357763290405273,0.31577032804489136,0.30768662691116333,0.30030789971351624,0.29471713304519653
member,component,person_1576,membro,componente,Italian,RN,it,0.19935886561870575,0.17436976730823517,0.15852698683738708,0.1311313360929489,0.12805549800395966,0.12122584879398346
especially,specially,person_2727,soprattutto,appositamente,Italian,RY,it,0.34219878911972046,0.33667248487472534,0.2956363558769226,0.2686932384967804,0.2626763582229614,0.2625589668750763
time,period,person_800,tempo,periodo,Italian,RN,it,0.5168081521987915,0.4491288661956787,0.40779224038124084,0.39434880018234253,0.3792393207550049,0.37042924761772156
show,see,person_2727,mostrare,vedere,Italian,RV,it,0.3502984344959259,0.3253045678138733,0.29384559392929077,0.2737913131713867,0.263705849647522,0.2621693015098572
trip,travel,person_1576,viaggio,viaggio,Italian,RN,it,0.4664924144744873,0.4337632656097412,0.4204699695110321,0.3999059200286865,0.410950243473053,0.4100133180618286
events,games,person_2727,eventi,giochi,Italian,RN,it,0.20816341042518616,0.20108440518379211,0.20034512877464294,0.19206967949867249,0.18434837460517883,0.17896609008312225
leave,live,person_800,lasciare,vivere,Italian,RV,it,0.1907239556312561,0.189387708902359,0.18364951014518738,0.1812044382095337,0.17419502139091492,0.17212079465389252
times,moments,person_800,volte,momenti,Italian,RN,it,0.33603155612945557,0.32925090193748474,0.3014538884162903,0.27945202589035034,0.26738324761390686,0.25425630807876587
let,make,person_1750,lasciare,rendere,Italian,RV,it,0.3713749051094055,0.39260101318359375,0.3755890727043152,0.358784019947052,0.3557971715927124,0.3520309031009674
furthermore,further,person_1576,inoltre,ulteriormente,Italian,RY,it,0.27486127614974976,0.2597149610519409,0.2399601936340332,0.22471460700035095,0.21209004521369934,0.20810090005397797
tent,camping,person_1576,tenda,bungalow,Italian,RN,it,0.5157819390296936,0.4923696219921112,0.48005926609039307,0.4644889831542969,0.4495173990726471,0.43066269159317017
time,period,person_1576,tempo,periodo,Italian,RN,it,0.5168081521987915,0.4491288661956787,0.40779224038124084,0.39434880018234253,0.3792393207550049,0.37042924761772156
say,tell,person_1576,dire,raccontare,Italian,RV,it,0.6465024948120117,0.5864979028701782,0.5321345329284668,0.49925416707992554,0.48385900259017944,0.47163161635398865
trip,travel,person_1576,viaggio,viaggio,Italian,RN,it,0.4664924144744873,0.4337632656097412,0.4204699695110321,0.3999059200286865,0.410950243473053,0.4100133180618286
events,facts,person_1750,eventi,fatti,Italian,RN,it,0.1965230107307434,0.18158335983753204,0.1812850832939148,0.17521637678146362,0.1636662483215332,0.15612302720546722
let,make,person_1750,lasciare,rendere,Italian,RV,it,0.3713749051094055,0.39260101318359375,0.3755890727043152,0.358784019947052,0.3557971715927124,0.3520309031009674
be,stay,person_1751,essere,soggiornare,Italian,RV,it,0.23640266060829163,0.23561282455921173,0.23069137334823608,0.20558762550354004,0.19469532370567322,0.18828821182250977
prevent,allow,person_1751,impedire,consentire,Italian,RV,it,0.4415897727012634,0.4200079143047333,0.4057212471961975,0.40549758076667786,0.3910268247127533,0.3804733157157898
good,well,person_1638,buona,beh,Italian,RJ,it,0.4195498824119568,0.38746416568756104,0.3695948123931885,0.36305034160614014,0.3603937327861786,0.35601431131362915
lose,loose,person_1751,perdere,perdere,Italian,RV,it,0.32967162132263184,0.29754236340522766,0.28211915493011475,0.2717319130897522,0.262179434299469,0.2535412907600403
perhaps,might,person_1576,forse,potrebbe,Italian,RY,it,0.6018853783607483,0.6004352569580078,0.5670946836471558,0.5098015666007996,0.48196327686309814,0.4661399722099304
hearing,reading,person_1638,sentire,leggere,Italian,RV,it,0.29901906847953796,0.2781996726989746,0.2631039619445801,0.24594222009181976,0.22669154405593872,0.21896468102931976
recently,lately,person_2034,recentemente,ultimamente,Italian,RY,it,0.40743789076805115,0.3824921250343323,0.37046197056770325,0.374481737613678,0.34821265935897827,0.33563441038131714
been,gone,person_1759,stato,andato,Italian,RV,it,0.53343266248703,0.48143669962882996,0.43989497423171997,0.41258004307746887,0.3970925807952881,0.384483277797699
product,model,person_286,prodotto,modello,Italian,RN,it,0.263894647359848,0.24296309053897858,0.21910329163074493,0.20937031507492065,0.1999557763338089,0.19081133604049683
not,no,person_1751,non,nessun,Italian,RY,it,0.3504297137260437,0.3449804186820984,0.3344390392303467,0.32537129521369934,0.3218091130256653,0.3114154636859894
received,became,person_286,ricevuto,divenne,Italian,RV,it,0.1806742250919342,0.16686230897903442,0.1803465187549591,0.18997889757156372,0.19501757621765137,0.19561994075775146
surfing,surf,person_2619,surf,surf,Italian,RN,it,0.7657774686813354,0.7079160213470459,0.645403265953064,0.578344464302063,0.5546377897262573,0.5360227823257446
fun,funny,person_1677,divertente,divertente,Italian,RJ,it,0.4516185522079468,0.4157603979110718,0.39352235198020935,0.3844214975833893,0.3734322190284729,0.3746376037597656
going,doing,person_1677,andando,facendo,Italian,RV,it,0.6052343845367432,0.536349892616272,0.47416961193084717,0.4468834400177002,0.43313127756118774,0.42716988921165466
tell,communicate,person_1677,raccontare,comunicare,Italian,RV,it,0.3038698434829712,0.28865846991539,0.28933727741241455,0.2620416581630707,0.24734583497047424,0.24138745665550232
show,describe,person_2579,mostrare,descrivere,Italian,RV,it,0.14952585101127625,0.14145776629447937,0.13305610418319702,0.12469038367271423,0.11815948039293289,0.11972448229789734
included,enclosed,person_2579,incluso,racchiuso,Italian,RV,it,0.2533217966556549,0.23041467368602753,0.21689677238464355,0.2041475772857666,0.19359610974788666,0.19040215015411377
wear,use,person_2579,indossare,utilizzare,Italian,RV,it,0.192034050822258,0.17020738124847412,0.1673063039779663,0.16468694806098938,0.1552138477563858,0.14846007525920868
guitarist,guitar,person_2579,chitarrista,chitarra,Italian,RN,it,0.5724422931671143,0.564037561416626,0.5472275018692017,0.5082489848136902,0.49105915427207947,0.4782043695449829
pleased,satisfied,person_1759,piaciuto,accontentato,Italian,RV,it,0.5350726842880249,0.49883297085762024,0.4795844554901123,0.4475398063659668,0.43059226870536804,0.4182019829750061
sleeping,sleep,person_2579,addormentata,sonno,Italian,RN,it,0.6996479034423828,0.6071192026138306,0.5611226558685303,0.5361313819885254,0.5303618907928467,0.5255348682403564
go,do,person_1892,andare,fare,Italian,RV,it,0.6354799866676331,0.5667164325714111,0.4953770637512207,0.44193214178085327,0.4267948865890503,0.4115862250328064
fun,funny,person_1892,divertente,divertente,Italian,RJ,it,0.4516185522079468,0.4157603979110718,0.39352235198020935,0.3844214975833893,0.3734322190284729,0.3746376037597656
wasting,leaving,person_1892,sprecare,lasciando,Italian,RV,it,0.2838423550128937,0.2512519955635071,0.24073459208011627,0.23567762970924377,0.2389027327299118,0.24264231324195862
fun,funny,person_1892,divertente,divertente,Italian,RJ,it,0.4516185522079468,0.4157603979110718,0.39352235198020935,0.3844214975833893,0.3734322190284729,0.3746376037597656
seeing,meeting,person_1759,vedendo,incontrare,Italian,RV,it,0.21573147177696228,0.20063084363937378,0.19466470181941986,0.190008282661438,0.17910321056842804,0.1713240146636963
opportunity,possibility,person_1759,opportunità,possibilità,Italian,RN,it,0.32255256175994873,0.3143237829208374,0.28930938243865967,0.27906933426856995,0.2690611183643341,0.2599550485610962
happy,glad,person_1759,felice,contento,Italian,RJ,it,0.6045365333557129,0.5932890176773071,0.508273720741272,0.46292614936828613,0.44313696026802063,0.42929548025131226
amusing,amused,person_1759,divertente,divertita,Italian,RJ,it,0.519607424736023,0.5121842622756958,0.4733637571334839,0.4377555251121521,0.42263680696487427,0.41151607036590576
holiday,journey,person_1759,vacanza,viaggio,Italian,RN,it,0.18570217490196228,0.18185192346572876,0.1663115918636322,0.16196224093437195,0.15775084495544434,0.15188303589820862
interesting,interested,person_1759,interessante,interessati,Italian,RJ,it,0.359252005815506,0.32605600357055664,0.3245919942855835,0.31874293088912964,0.3069360852241516,0.3035929799079895
time,period,person_1759,tempo,periodo,Italian,RN,it,0.5168081521987915,0.4491288661956787,0.40779224038124084,0.39434880018234253,0.3792393207550049,0.37042924761772156
related,relative,person_2579,correlati,relativo,Italian,RJ,it,0.2041565328836441,0.20622533559799194,0.20643676817417145,0.20639970898628235,0.1883569061756134,0.18025526404380798
get,have,person_1751,ottenere,hanno,Italian,RV,it,0.45191502571105957,0.47765597701072693,0.43210193514823914,0.4111254811286926,0.4047117829322815,0.39162564277648926
innovations,discoveries,person_1320,innovazioni,scoperte,Italian,RN,it,0.48444873094558716,0.446075975894928,0.4094392657279968,0.3698907792568207,0.33511781692504883,0.3227236270904541
advertisement,advice,person_1751,annuncio,consiglio,Italian,RN,it,0.133160799741745,0.11308028548955917,0.10609446465969086,0.09851522743701935,0.09528425335884094,0.09499914944171906
taken,done,person_2076,preso,fatto,Italian,RV,it,0.3179784417152405,0.29432448744773865,0.2780510187149048,0.2877863347530365,0.2757081389427185,0.2727247476577759
western,west,person_2076,western,west,Italian,RJ,it,0.6074503660202026,0.572975754737854,0.542217493057251,0.5169321894645691,0.4839955270290375,0.47027209401130676
request,wish,person_2076,richiesta,desiderio,Italian,RN,it,0.29805684089660645,0.2692820727825165,0.22673501074314117,0.2128186821937561,0.20906975865364075,0.19732192158699036
watching,seeing,person_2076,guardando,vedendo,Italian,RV,it,0.5074092149734497,0.5076367855072021,0.4667988419532776,0.42195695638656616,0.39708787202835083,0.38389989733695984
had,spent,person_2076,aveva,trascorso,Italian,RV,it,0.3048818111419678,0.29782530665397644,0.2719617486000061,0.26820504665374756,0.27335262298583984,0.27408504486083984
take,make,person_1032,prendere,rendere,Italian,RV,it,0.35312581062316895,0.359226256608963,0.393634557723999,0.36793407797813416,0.34960466623306274,0.34155648946762085
watching,looking,person_1032,guardando,guardando,Italian,RV,it,0.31984028220176697,0.3061962127685547,0.2979685068130493,0.2734079957008362,0.26205915212631226,0.25905513763427734
check,control,person_1032,verifica,controllare,Italian,RV,it,0.12824320793151855,0.12387073040008545,0.12257994711399078,0.11658641695976257,0.10528791695833206,0.10177408903837204
am,stay,person_1032,sono,soggiornare,Italian,RV,it,0.13979054987430573,0.13912703096866608,0.12174664437770844,0.10717633366584778,0.10824823379516602,0.10486650466918945
sometimes,sometime,person_1032,talvolta,prendendoli,Italian,RY,it,0.23741957545280457,0.2273469865322113,0.20734506845474243,0.19785401225090027,0.19740471243858337,0.18549595773220062
complain,reply,person_1032,lamentarsi,rispondere,Italian,RV,it,0.24811333417892456,0.2323387861251831,0.22178183495998383,0.19792945683002472,0.1867528259754181,0.18265791237354279
imagine,wish,person_2076,immaginare,auguro,Italian,RV,it,0.41781193017959595,0.4032689929008484,0.43159520626068115,0.41616111993789673,0.40412193536758423,0.3956599831581116
complain,reply,person_1032,lamentarsi,rispondere,Italian,RV,it,0.24811333417892456,0.2323387861251831,0.22178183495998383,0.19792945683002472,0.1867528259754181,0.18265791237354279
live,stay,person_1320,vivere,soggiornare,Italian,RV,it,0.2525222897529602,0.23368006944656372,0.22364382445812225,0.21116244792938232,0.19425436854362488,0.18748676776885986
advances,searches,person_1320,anticipi,ricerche,Italian,RN,it,0.1278177946805954,0.11381062120199203,0.10536869615316391,0.0966571643948555,0.09542140364646912,0.09449443221092224
labour,work,person_1320,manodopera,lavoro,Italian,RN,it,0.26447659730911255,0.2483687698841095,0.2266293466091156,0.2106671929359436,0.20861324667930603,0.20488542318344116
made,taken,person_1320,fatto,preso,Italian,RV,it,0.2986034154891968,0.29479265213012695,0.271310031414032,0.27598363161087036,0.2809355556964874,0.28435564041137695
early,before,person_1320,presto,prima,Italian,RY,it,0.37691807746887207,0.33626872301101685,0.2954825162887573,0.28270888328552246,0.26920005679130554,0.2707998752593994
advertised,written,person_1320,pubblicizzato,scritto,Italian,RV,it,0.17984598875045776,0.16357091069221497,0.15771923959255219,0.17105969786643982,0.17626921832561493,0.17466770112514496
arrived,entered,person_1320,arrivati,entrato,Italian,RV,it,0.3344174325466156,0.3266010582447052,0.2997801899909973,0.3109934329986572,0.325234055519104,0.33025413751602173
frankly,truly,person_1320,francamente,veramente,Italian,RY,it,0.4292968511581421,0.4359380006790161,0.42017993330955505,0.39643019437789917,0.3944805860519409,0.39020922780036926
